from_stop_id,to_stop_id,transfer_type,min_transfer_time
ALEOP:PRCLA2,ALEOP:PRCLA1,3,
ALEOP:PREEM2,ALEOP:PREEM1,3,
ALEOP:PRGEG2,ALEOP:PRGEG1,3,
ALEOP:QUIEG2,ALEOP:QUIEG1,3,
ALEOP:REQEG2,ALEOP:REQEG1,3,
ALEOP:ROEJA2,ALEOP:ROEJA1,3,
ALEOP:RPREG2,ALEOP:RPREG1,0,
ALEOP:RUACR2,ALEOP:RUACR1,3,
ALEOP:RULGU2,ALEOP:RULGU1,0,
ALEOP:SABFL1,RESO:SABEG1,0,
ALEOP:SABFL1,RESO:SABEG2,0,
ALEOP:SABFL2,ALEOP:SABFL1,3,
ALEOP:SABFL2,RESO:SABEG1,0,
ALEOP:SABFL2,RESO:SABEG2,0,
ALEOP:SABGE1,RESO:SABGE1,0,
ALEOP:SABGE1,RESO:SABGE2,0,
ALEOP:SABGE1,RESO:SABGY1,0,
ALEOP:SABGE1,RESO:SABGY2,0,
ALEOP:SABGE1,RESO:SABHF1,0,
ALEOP:SABGE1,RESO:SABHF2,0,
ALEOP:SABGE1,RESO:SABPR1,0,
ALEOP:SABGE1,RESO:SABPR2,0,
ALEOP:SABGE2,ALEOP:SABGE1,3,
ALEOP:SABGE2,RESO:SABGE1,0,
ALEOP:SABGE2,RESO:SABGE2,0,
ALEOP:SABGE2,RESO:SABGY1,0,
ALEOP:SABGE2,RESO:SABGY2,0,
ALEOP:SABGE2,RESO:SABHF1,0,
ALEOP:SABGE2,RESO:SABHF2,0,
ALEOP:SABGE2,RESO:SABPR1,0,
ALEOP:SABGE2,RESO:SABPR2,0,
ALEOP:SABHA3,RESO:SABGR3,0,
ALEOP:SABHA3,SNCF:87396408,0,
ALEOP:SABMA1,RESO:SABMT3,0,
ALEOP:SABMA2,ALEOP:SABMA1,3,
ALEOP:SABMA2,RESO:SABMT3,0,
ALEOP:SABMI1,RESO:SABCF1,0,
ALEOP:SABMI1,RESO:SABCF2,0,
ALEOP:SABMI1,RESO:SABMI1,0,
ALEOP:SABMI1,RESO:SABMI2,0,
ALEOP:SABMI2,ALEOP:SABMI1,3,
ALEOP:SABMI2,RESO:SABCF1,0,
ALEOP:SABMI2,RESO:SABCF2,0,
ALEOP:SABMI2,RESO:SABMI1,0,
ALEOP:SABMI2,RESO:SABMI2,0,
ALEOP:SABPO1,RESO:SABBT1,0,
ALEOP:SABPO1,RESO:SABBT2,0,
ALEOP:SABPO1,RESO:SABCI3,0,
ALEOP:SABPO1,RESO:SABEL2,0,
ALEOP:SABPO1,RESO:SABRP1,0,
ALEOP:SABPO1,RESO:SABRP2,0,
ALEOP:SABPO2,ALEOP:SABPO1,0,
ALEOP:SABPO2,RESO:SABBT1,0,
ALEOP:SABPO2,RESO:SABBT2,0,
ALEOP:SABPO2,RESO:SABCI3,0,
ALEOP:SABPO2,RESO:SABEL2,0,
ALEOP:SABPO2,RESO:SABRP1,0,
ALEOP:SABPO2,RESO:SABRP2,0,
ALEOP:SABSL2,ALEOP:SABSL1,3,
ALEOP:SABTU3,RESO:SABBR1,0,
ALEOP:SABTU3,RESO:SABTU1,0,
ALEOP:SARBO2,ALEOP:SARBO1,0,
ALEOP:SARES2,ALEOP:SARES1,3,
ALEOP:SARPA2,ALEOP:SARPA1,3,
ALEOP:SAVBU2,ALEOP:SAVCO1,3,
ALEOP:SAVCH2,ALEOP:SAVCH1,3,
ALEOP:SAVMO2,ALEOP:SAVMO1,0,
ALEOP:SAVPE2,ALEOP:SAVPE1,0,
ALEOP:SAVPL1,ALEOP:SAVAR2,0,
ALEOP:SAVTE2,ALEOP:SAVTE1,3,
ALEOP:SCAAT2,ALEOP:SCAAT1,0,
ALEOP:SCACR1,ALEOP:SCACH2,0,
ALEOP:SCAGE2,ALEOP:SCAGE1,3,
ALEOP:SCALR2,ALEOP:SCALR1,3,
ALEOP:SCAMA1,ALEOP:SCAAT1,3,
ALEOP:SCAMA1,ALEOP:SCAAT2,0,
ALEOP:SCAMA2,ALEOP:SCAAT1,3,
ALEOP:SCAMA2,ALEOP:SCAAT2,0,
ALEOP:SCAMA2,ALEOP:SCAJU2,3,
ALEOP:SCAMA2,ALEOP:SCAMA1,3,
ALEOP:SCLBI2,ALEOP:SCLBI1,3,
ALEOP:SCOPO2,ALEOP:SCOPO1,0,
ALEOP:SDEAU2,ALEOP:SDEAU1,3,
ALEOP:SGBCI2,ALEOP:SGBCI1,3,
ALEOP:SGBMA2,ALEOP:SGBMA1,3,
ALEOP:SGECR2,ALEOP:SGECR1,3,
ALEOP:SGEEG2,ALEOP:SGEEG1,3,
ALEOP:SGEGF2,SNCF:87396556,0,
ALEOP:SGELA1,ALEOP:SGEAO2,3,
ALEOP:SGELA1,ALEOP:SGELA2,3,
ALEOP:SGELA2,ALEOP:SGEAO2,3,
ALEOP:SGSHU2,ALEOP:SGSHU1,0,
ALEOP:SGVCH2,ALEOP:SGVCH1,3,
ALEOP:SIPCH2,ALEOP:SIPCH1,0,
ALEOP:SIPGA1,ALEOP:SIPMA1,3,
ALEOP:SIPNE2,ALEOP:SIPNE1,3,
ALEOP:SIPRP1,ALEOP:SIPGA1,0,
ALEOP:SIPRP1,ALEOP:SIPMA1,0,
ALEOP:SIPRP1,ALEOP:SIPRP2,0,
ALEOP:SJAMR2,ALEOP:SJAMR1,3,
ALEOP:SJEEG2,ALEOP:SJEEG1,3,
ALEOP:SJEEG3,ALEOP:SJEEG1,3,
ALEOP:SJEEG3,ALEOP:SJEEG2,3,
ALEOP:SJERO2,ALEOP:SJERO1,3,
ALEOP:SJESJ1,ALEOP:SJERO1,3,
ALEOP:SJESJ1,ALEOP:SJERO2,3,
ALEOP:SJMCA2,ALEOP:SJMCA1,3,
ALEOP:SLTEC2,ALEOP:SLTEC1,3,
ALEOP:SMAPH3,ALEOP:SMACI3,3,
ALEOP:SMCEG2,ALEOP:SMCEG1,3,
ALEOP:SMIMA2,ALEOP:SMIMA1,3,
ALEOP:SMLEG2,ALEOP:SMLEG1,0,
ALEOP:SMOOU2,ALEOP:SMOOU1,3,
ALEOP:SMORE2,ALEOP:SMORE1,3,
ALEOP:SMOTI2,ALEOP:SMOTI1,3,
ALEOP:SOBFO2,ALEOP:SOBFO1,3,
ALEOP:SOBGR1,ALEOP:SOBFA2,3,
ALEOP:SOFCA2,ALEOP:SOFCA1,3,
ALEOP:SOFMO2,ALEOP:SOFMO1,3,
ALEOP:SOILA2,ALEOP:SOILA1,3,
ALEOP:SOIMA2,ALEOP:SOIMA1,3,
ALEOP:SOMPR2,ALEOP:SOMPR1,0,
ALEOP:SPAGS2,ALEOP:SPAGS1,3,
ALEOP:SPAON1,ALEOP:SPABA2,3,
ALEOP:SPLMO2,ALEOP:SPLMO1,0,
ALEOP:SPVBL2,ALEOP:SPVBL1,3,
ALEOP:SPVEG2,ALEOP:SPVMA1,3,
ALEOP:SPVSP1,ALEOP:SPVEG2,3,
ALEOP:SPVSP2,ALEOP:SPVEG2,3,
ALEOP:SPVSP2,ALEOP:SPVSP1,3,
ALEOP:SRMMA2,ALEOP:SRMMA1,0,
ALEOP:SSACI2,ALEOP:SSACI1,3,
ALEOP:SSBBR2,ALEOP:SSBBR1,3,
ALEOP:SSBCR2,ALEOP:SSBCR1,3,
ALEOP:SSBGR2,ALEOP:SSBGR1,3,
ALEOP:SSBPR2,ALEOP:SSBPR1,3,
ALEOP:SSTBO2,ALEOP:SSTBO1,3,
ALEOP:SUREG1,ALEOP:SURRO2,3,
ALEOP:SUREG2,ALEOP:SUREG1,3,
ALEOP:SUREG2,ALEOP:SURRO2,3,
ALEOP:SUZCA2,ALEOP:SUZCA1,3,
ALEOP:SUZCH2,ALEOP:SUZCH1,3,
ALEOP:SUZEG1,ALEOP:SUZGF3,3,
ALEOP:SUZEG2,ALEOP:SUZEG1,3,
ALEOP:SUZEG2,ALEOP:SUZGF3,3,
ALEOP:SUZEG2,SNCF:87396366,0,
ALEOP:SUZGF3,SNCF:87396366,0,
ALEOP:SVISA2,ALEOP:SVISA1,3,
ALEOP:SVLMO2,ALEOP:SVLMO1,0,
ALEOP:SVLMR2,ALEOP:SVLMR1,0,
ALEOP:TELAL1,ALEOP:TELPO1,0,
ALEOP:TELAL1,ALEOP:TELPO2,3,
ALEOP:TELCM2,ALEOP:TELCM1,3,
ALEOP:TELPO2,ALEOP:TELPO1,0,
ALEOP:TENCO2,ALEOP:TENCO1,3,
ALEOP:TENMA2,ALEOP:TENMA1,3,
ALEOP:THDJD2,ALEOP:THDJD1,3,
ALEOP:TORDO2,ALEOP:TORDO1,3,
ALEOP:TORMA2,ALEOP:TORMA1,3,
ALEOP:TORMU2,ALEOP:TORMU1,3,
ALEOP:TRABR2,ALEOP:TRABR1,0,
ALEOP:TRAMA2,ALEOP:TRAMA1,0,
ALEOP:TRAMR2,ALEOP:TRAMR1,0,
ALEOP:TUFEG1,ALEOP:TUFMA1,3,
ALEOP:TUFEG1,ALEOP:TUFMA2,3,
ALEOP:TUFEG2,ALEOP:TUFEG1,3,
ALEOP:TUFEG2,ALEOP:TUFMA1,3,
ALEOP:TUFEG2,ALEOP:TUFMA2,3,
ALEOP:TUFMA2,ALEOP:TUFMA1,3,
ALEOP:TUFPL2,ALEOP:TUFPL1,3,
ALEOP:VALBI2,ALEOP:VALBI1,3,
ALEOP:VIBEG2,ALEOP:VIBEG1,0,
ALEOP:VILPP2,ALEOP:VILRE1,3,
ALEOP:VIMAN2,ALEOP:VIMAN1,3,
ALEOP:VIMJA2,ALEOP:VIMJA1,3,
ALEOP:VIOCC1,ALEOP:VIOCH1,0,
ALEOP:VIOCC1,ALEOP:VIOCH2,0,
ALEOP:VIOCC2,ALEOP:VIOCC1,3,
ALEOP:VIOCC2,ALEOP:VIOCH1,0,
ALEOP:VIOCC2,ALEOP:VIOCH2,0,
ALEOP:VIOCH2,ALEOP:VIOCH1,3,
ALEOP:VIOEG2,ALEOP:VIOEG1,0,
ALEOP:VIOEG3,ALEOP:VIOEG1,0,
ALEOP:VIOEG3,ALEOP:VIOEG2,0,
ALEOP:VIONO2,ALEOP:VIONO1,3,
ALEOP:VOLCO2,ALEOP:VOLCO1,3,
ALEOP:VOLEG2,ALEOP:VOLEG1,0,
ALEOP:YVPEG2,ALEOP:YVPEG1,3,
ALEOP:YVPES2,ALEOP:YVPES1,3,
ALEOP:YVQBE1,ALEOP:LMBEN2,0,
CHOLETBUS:20001,CHOLETBUS:20046,0,
CHOLETBUS:20001,CHOLETBUS:20375,0,
CHOLETBUS:20001,CHOLETBUS:20376,0,
CHOLETBUS:20002,ALEOP:49CHOLvillU,0,
CHOLETBUS:20002,CHOLETBUS:20001,2,101
CHOLETBUS:20002,CHOLETBUS:20179,0,
CHOLETBUS:20002,CHOLETBUS:20375,0,
CHOLETBUS:20002,CHOLETBUS:20376,0,
CHOLETBUS:20002,CHOLETBUS:20497,0,
CHOLETBUS:20002,CHOLETBUS:20498,0,
CHOLETBUS:20002,CHOLETBUS:20500,0,
CHOLETBUS:20002,SNCF:874629603,0,
CHOLETBUS:20005,ALEOP:49CHOLvillU,0,
CHOLETBUS:20005,CHOLETBUS:20001,0,
CHOLETBUS:20005,CHOLETBUS:20002,0,
CHOLETBUS:20005,CHOLETBUS:20007,0,
CHOLETBUS:20005,CHOLETBUS:20375,2,105
CHOLETBUS:20005,CHOLETBUS:20376,2,129
CHOLETBUS:20005,CHOLETBUS:20829,0,
CHOLETBUS:20006,ALEOP:49CHOLvillU,0,
CHOLETBUS:20006,CHOLETBUS:20001,0,
CHOLETBUS:20006,CHOLETBUS:20002,0,
CHOLETBUS:20006,CHOLETBUS:20005,2,104
CHOLETBUS:20006,CHOLETBUS:20007,0,
CHOLETBUS:20006,CHOLETBUS:20375,2,61
CHOLETBUS:20006,CHOLETBUS:20376,2,115
CHOLETBUS:20006,CHOLETBUS:20829,0,
CHOLETBUS:20008,CHOLETBUS:20010,3,
CHOLETBUS:20008,CHOLETBUS:20011,3,
CHOLETBUS:20008,CHOLETBUS:20037,0,
CHOLETBUS:20008,CHOLETBUS:20038,0,
CHOLETBUS:20009,CHOLETBUS:20007,3,
CHOLETBUS:20009,CHOLETBUS:20008,3,
CHOLETBUS:20009,CHOLETBUS:20037,0,
CHOLETBUS:20009,CHOLETBUS:20038,0,
CHOLETBUS:20010,CHOLETBUS:20012,3,
CHOLETBUS:20010,CHOLETBUS:20013,3,
CHOLETBUS:20011,CHOLETBUS:20010,2,92
CHOLETBUS:20011,CHOLETBUS:20013,3,
CHOLETBUS:20012,CHOLETBUS:20016,3,
CHOLETBUS:20012,CHOLETBUS:20017,3,
CHOLETBUS:20013,CHOLETBUS:20012,2,110
CHOLETBUS:20013,CHOLETBUS:20017,3,
CHOLETBUS:20014,CHOLETBUS:20012,3,
CHOLETBUS:20014,CHOLETBUS:20017,3,
CHOLETBUS:20014,CHOLETBUS:20225,2,133
CHOLETBUS:20014,CHOLETBUS:20226,2,127
CHOLETBUS:20015,CHOLETBUS:20012,0,
CHOLETBUS:20015,CHOLETBUS:20014,2,87
CHOLETBUS:20015,CHOLETBUS:20225,2,118
CHOLETBUS:20015,CHOLETBUS:20226,2,106
CHOLETBUS:20017,CHOLETBUS:20016,2,90
CHOLETBUS:20018,CHOLETBUS:20020,0,
CHOLETBUS:20018,CHOLETBUS:20021,0,
CHOLETBUS:20018,CHOLETBUS:20446,0,
CHOLETBUS:20018,CHOLETBUS:20447,0,
CHOLETBUS:20019,CHOLETBUS:20016,0,
CHOLETBUS:20019,CHOLETBUS:20017,0,
CHOLETBUS:20019,CHOLETBUS:20018,2,86
CHOLETBUS:20019,CHOLETBUS:20020,0,
CHOLETBUS:20019,CHOLETBUS:20021,0,
CHOLETBUS:20019,CHOLETBUS:20446,0,
CHOLETBUS:20019,CHOLETBUS:20447,0,
CHOLETBUS:20021,CHOLETBUS:20020,2,80
CHOLETBUS:20022,CHOLETBUS:20420,3,
CHOLETBUS:20024,CHOLETBUS:20026,0,
CHOLETBUS:20024,CHOLETBUS:20027,0,
CHOLETBUS:20024,CHOLETBUS:20420,3,
CHOLETBUS:20026,CHOLETBUS:20028,0,
CHOLETBUS:20026,CHOLETBUS:20444,0,
CHOLETBUS:20027,CHOLETBUS:20026,2,76
CHOLETBUS:20027,CHOLETBUS:20028,0,
CHOLETBUS:20027,CHOLETBUS:20444,0,
CHOLETBUS:20030,CHOLETBUS:20028,0,
CHOLETBUS:20030,CHOLETBUS:20444,0,
CHOLETBUS:20034,CHOLETBUS:20035,3,
CHOLETBUS:20034,CHOLETBUS:20491,3,
CHOLETBUS:20035,CHOLETBUS:20493,3,
CHOLETBUS:20037,CHOLETBUS:20007,0,
CHOLETBUS:20038,CHOLETBUS:20007,0,
CHOLETBUS:20038,CHOLETBUS:20037,2,88
CHOLETBUS:20041,CHOLETBUS:20513,0,
CHOLETBUS:20044,CHOLETBUS:20041,3,
CHOLETBUS:20044,CHOLETBUS:20512,0,
CHOLETBUS:20044,CHOLETBUS:20513,0,
CHOLETBUS:20045,CHOLETBUS:20041,0,
CHOLETBUS:20045,CHOLETBUS:20044,2,106
CHOLETBUS:20045,CHOLETBUS:20512,0,
CHOLETBUS:20045,CHOLETBUS:20513,0,
CHOLETBUS:20046,CHOLETBUS:20047,3,
CHOLETBUS:20046,CHOLETBUS:20198,0,
CHOLETBUS:20046,CHOLETBUS:20448,0,
CHOLETBUS:20048,CHOLETBUS:20047,3,
CHOLETBUS:20049,CHOLETBUS:20047,3,
CHOLETBUS:20049,CHOLETBUS:20048,2,92
CHOLETBUS:20051,CHOLETBUS:20050,2,107
CHOLETBUS:20054,CHOLETBUS:20050,0,
CHOLETBUS:20054,CHOLETBUS:20051,0,
CHOLETBUS:20054,CHOLETBUS:20064,0,
CHOLETBUS:20054,CHOLETBUS:20261,0,
CHOLETBUS:20054,CHOLETBUS:20469,0,
CHOLETBUS:20055,CHOLETBUS:20051,0,
CHOLETBUS:20055,CHOLETBUS:20054,2,92
CHOLETBUS:20055,CHOLETBUS:20064,0,
CHOLETBUS:20055,CHOLETBUS:20261,0,
CHOLETBUS:20055,CHOLETBUS:20469,0,
CHOLETBUS:20056,CHOLETBUS:20064,3,
CHOLETBUS:20056,CHOLETBUS:20069,3,
CHOLETBUS:20056,CHOLETBUS:20070,3,
CHOLETBUS:20058,CHOLETBUS:20057,2,126
CHOLETBUS:20060,CHOLETBUS:20059,3,
CHOLETBUS:20065,ALEOP:49CHOLvillU,0,
CHOLETBUS:20065,CHOLETBUS:20001,0,
CHOLETBUS:20065,CHOLETBUS:20002,0,
CHOLETBUS:20065,CHOLETBUS:20005,0,
CHOLETBUS:20065,CHOLETBUS:20006,2,127
CHOLETBUS:20065,CHOLETBUS:20007,0,
CHOLETBUS:20065,CHOLETBUS:20093,0,
CHOLETBUS:20065,CHOLETBUS:20094,0,
CHOLETBUS:20065,CHOLETBUS:20375,2,127
CHOLETBUS:20065,CHOLETBUS:20376,2,73
CHOLETBUS:20065,CHOLETBUS:20829,0,
CHOLETBUS:20069,CHOLETBUS:20058,0,
CHOLETBUS:20070,CHOLETBUS:20064,3,
CHOLETBUS:20070,CHOLETBUS:20069,3,
CHOLETBUS:20071,CHOLETBUS:20044,0,
CHOLETBUS:20071,CHOLETBUS:20045,0,
CHOLETBUS:20071,CHOLETBUS:20073,0,
CHOLETBUS:20071,CHOLETBUS:20074,0,
CHOLETBUS:20072,CHOLETBUS:20044,0,
CHOLETBUS:20072,CHOLETBUS:20071,2,102
CHOLETBUS:20072,CHOLETBUS:20073,0,
CHOLETBUS:20072,CHOLETBUS:20074,0,
CHOLETBUS:20074,CHOLETBUS:20073,2,103
CHOLETBUS:20075,CHOLETBUS:20077,0,
CHOLETBUS:20075,CHOLETBUS:20078,0,
CHOLETBUS:20075,CHOLETBUS:20400,0,
CHOLETBUS:20075,CHOLETBUS:20402,0,
CHOLETBUS:20075,CHOLETBUS:20403,0,
CHOLETBUS:20076,CHOLETBUS:20075,2,112
CHOLETBUS:20076,CHOLETBUS:20077,0,
CHOLETBUS:20076,CHOLETBUS:20078,0,
CHOLETBUS:20076,CHOLETBUS:20402,0,
CHOLETBUS:20076,CHOLETBUS:20403,0,
CHOLETBUS:20078,CHOLETBUS:20077,2,80
CHOLETBUS:20079,CHOLETBUS:20081,3,
CHOLETBUS:20079,CHOLETBUS:20082,3,
CHOLETBUS:20079,CHOLETBUS:20284,0,
CHOLETBUS:20080,CHOLETBUS:20079,2,98
CHOLETBUS:20080,CHOLETBUS:20081,3,
CHOLETBUS:20080,CHOLETBUS:20082,3,
CHOLETBUS:20080,CHOLETBUS:20284,0,
CHOLETBUS:20080,CHOLETBUS:20285,0,
CHOLETBUS:20082,CHOLETBUS:20081,2,110
CHOLETBUS:20083,CHOLETBUS:20081,3,
CHOLETBUS:20083,CHOLETBUS:20085,3,
CHOLETBUS:20083,CHOLETBUS:20086,0,
CHOLETBUS:20084,CHOLETBUS:20081,3,
CHOLETBUS:20084,CHOLETBUS:20083,2,66
CHOLETBUS:20084,CHOLETBUS:20085,3,
CHOLETBUS:20084,CHOLETBUS:20086,0,
CHOLETBUS:20085,CHOLETBUS:20091,0,
CHOLETBUS:20086,CHOLETBUS:20085,2,73
CHOLETBUS:20086,CHOLETBUS:20091,0,
CHOLETBUS:20094,CHOLETBUS:20093,2,71
CHOLETBUS:20095,CHOLETBUS:20514,0,
CHOLETBUS:20096,CHOLETBUS:20095,2,116
CHOLETBUS:20099,CHOLETBUS:20103,0,
CHOLETBUS:20099,CHOLETBUS:20104,0,
CHOLETBUS:20100,CHOLETBUS:20099,2,82
CHOLETBUS:20100,CHOLETBUS:20103,0,
CHOLETBUS:20100,CHOLETBUS:20104,0,
CHOLETBUS:20101,CHOLETBUS:20099,0,
CHOLETBUS:20101,CHOLETBUS:20100,0,
CHOLETBUS:20101,CHOLETBUS:20103,0,
CHOLETBUS:20101,CHOLETBUS:20104,2,130
CHOLETBUS:20102,CHOLETBUS:20099,0,
CHOLETBUS:20102,CHOLETBUS:20100,0,
CHOLETBUS:20102,CHOLETBUS:20101,2,86
CHOLETBUS:20102,CHOLETBUS:20103,0,
CHOLETBUS:20102,CHOLETBUS:20104,0,
CHOLETBUS:20103,CHOLETBUS:20110,0,
CHOLETBUS:20104,CHOLETBUS:20103,2,98
CHOLETBUS:20105,CHOLETBUS:20099,0,
CHOLETBUS:20105,CHOLETBUS:20100,0,
CHOLETBUS:20112,CHOLETBUS:20111,2,75
CHOLETBUS:20114,CHOLETBUS:20113,2,92
CHOLETBUS:20116,CHOLETBUS:20115,2,86
CHOLETBUS:20117,CHOLETBUS:20115,0,
CHOLETBUS:20117,CHOLETBUS:20116,0,
CHOLETBUS:20118,CHOLETBUS:20115,0,
CHOLETBUS:20118,CHOLETBUS:20116,0,
CHOLETBUS:20118,CHOLETBUS:20117,2,93
CHOLETBUS:20122,CHOLETBUS:20115,0,
CHOLETBUS:20122,CHOLETBUS:20116,0,
CHOLETBUS:20122,CHOLETBUS:20117,0,
CHOLETBUS:20122,CHOLETBUS:20118,0,
CHOLETBUS:20124,CHOLETBUS:20099,0,
CHOLETBUS:20124,CHOLETBUS:20100,0,
CHOLETBUS:20124,CHOLETBUS:20101,0,
CHOLETBUS:20124,CHOLETBUS:20102,0,
CHOLETBUS:20125,CHOLETBUS:20099,0,
CHOLETBUS:20125,CHOLETBUS:20100,0,
CHOLETBUS:20125,CHOLETBUS:20101,0,
CHOLETBUS:20125,CHOLETBUS:20102,0,
CHOLETBUS:20125,CHOLETBUS:20124,2,82
CHOLETBUS:20126,ALEOP:49CHOLvillU,0,
CHOLETBUS:20126,CHOLETBUS:20001,0,
CHOLETBUS:20126,CHOLETBUS:20002,0,
CHOLETBUS:20126,CHOLETBUS:20005,2,129
CHOLETBUS:20126,CHOLETBUS:20006,2,114
CHOLETBUS:20126,CHOLETBUS:20007,0,
CHOLETBUS:20126,CHOLETBUS:20065,2,73
CHOLETBUS:20126,CHOLETBUS:20093,0,
CHOLETBUS:20126,CHOLETBUS:20094,0,
CHOLETBUS:20126,CHOLETBUS:20375,2,114
CHOLETBUS:20126,CHOLETBUS:20376,2,63
CHOLETBUS:20126,CHOLETBUS:20829,0,
CHOLETBUS:20129,CHOLETBUS:20028,0,
CHOLETBUS:20129,CHOLETBUS:20130,3,
CHOLETBUS:20129,CHOLETBUS:20135,2,127
CHOLETBUS:20129,CHOLETBUS:20136,2,131
CHOLETBUS:20129,CHOLETBUS:20443,0,
CHOLETBUS:20129,CHOLETBUS:20444,0,
CHOLETBUS:20130,CHOLETBUS:20131,3,
CHOLETBUS:20132,CHOLETBUS:20131,3,
CHOLETBUS:20133,CHOLETBUS:20026,0,
CHOLETBUS:20133,CHOLETBUS:20027,0,
CHOLETBUS:20133,CHOLETBUS:20377,0,
CHOLETBUS:20133,CHOLETBUS:20378,0,
CHOLETBUS:20135,CHOLETBUS:20130,3,
CHOLETBUS:20136,CHOLETBUS:20130,3,
CHOLETBUS:20136,CHOLETBUS:20135,2,92
CHOLETBUS:20136,CHOLETBUS:20443,0,
CHOLETBUS:20137,CHOLETBUS:20129,3,
CHOLETBUS:20137,CHOLETBUS:20130,3,
CHOLETBUS:20137,CHOLETBUS:20135,3,
CHOLETBUS:20137,CHOLETBUS:20136,3,
CHOLETBUS:20138,CHOLETBUS:20129,3,
CHOLETBUS:20138,CHOLETBUS:20130,3,
CHOLETBUS:20138,CHOLETBUS:20135,3,
CHOLETBUS:20138,CHOLETBUS:20136,3,
CHOLETBUS:20138,CHOLETBUS:20137,2,91
CHOLETBUS:20139,CHOLETBUS:20141,3,
CHOLETBUS:20139,CHOLETBUS:20142,3,
CHOLETBUS:20140,CHOLETBUS:20139,2,108
CHOLETBUS:20140,CHOLETBUS:20141,3,
CHOLETBUS:20140,CHOLETBUS:20142,3,
CHOLETBUS:20141,CHOLETBUS:20143,3,
CHOLETBUS:20141,CHOLETBUS:20144,3,
CHOLETBUS:20142,CHOLETBUS:20141,2,91
CHOLETBUS:20142,CHOLETBUS:20143,3,
CHOLETBUS:20142,CHOLETBUS:20144,3,
CHOLETBUS:20144,CHOLETBUS:20143,2,85
CHOLETBUS:20145,CHOLETBUS:20143,3,
CHOLETBUS:20145,CHOLETBUS:20144,3,
CHOLETBUS:20146,CHOLETBUS:20141,3,
CHOLETBUS:20146,CHOLETBUS:20142,3,
CHOLETBUS:20146,CHOLETBUS:20143,3,
CHOLETBUS:20146,CHOLETBUS:20144,3,
CHOLETBUS:20146,CHOLETBUS:20145,2,109
CHOLETBUS:20148,CHOLETBUS:20147,2,90
CHOLETBUS:20149,CHOLETBUS:20150,0,
CHOLETBUS:20149,CHOLETBUS:20408,0,
CHOLETBUS:20149,CHOLETBUS:20409,0,
CHOLETBUS:20149,CHOLETBUS:20442,0,
CHOLETBUS:20150,CHOLETBUS:20408,0,
CHOLETBUS:20150,CHOLETBUS:20409,0,
CHOLETBUS:20151,CHOLETBUS:20085,0,
CHOLETBUS:20151,CHOLETBUS:20086,0,
CHOLETBUS:20151,CHOLETBUS:20091,0,
CHOLETBUS:20151,CHOLETBUS:20406,0,
CHOLETBUS:20151,CHOLETBUS:20407,0,
CHOLETBUS:20151,CHOLETBUS:20408,0,
CHOLETBUS:20151,CHOLETBUS:20409,0,
CHOLETBUS:20152,CHOLETBUS:20037,0,
CHOLETBUS:20152,CHOLETBUS:20038,0,
CHOLETBUS:20152,CHOLETBUS:20093,0,
CHOLETBUS:20152,CHOLETBUS:20094,0,
CHOLETBUS:20153,CHOLETBUS:20037,0,
CHOLETBUS:20153,CHOLETBUS:20038,0,
CHOLETBUS:20153,CHOLETBUS:20093,0,
CHOLETBUS:20153,CHOLETBUS:20094,0,
CHOLETBUS:20153,CHOLETBUS:20152,2,93
CHOLETBUS:20154,CHOLETBUS:20095,0,
CHOLETBUS:20154,CHOLETBUS:20096,0,
CHOLETBUS:20154,CHOLETBUS:20156,0,
CHOLETBUS:20154,CHOLETBUS:20157,0,
CHOLETBUS:20154,CHOLETBUS:20514,0,
CHOLETBUS:20154,CHOLETBUS:20515,0,
CHOLETBUS:20155,CHOLETBUS:20095,0,
CHOLETBUS:20155,CHOLETBUS:20096,0,
CHOLETBUS:20155,CHOLETBUS:20154,2,96
CHOLETBUS:20155,CHOLETBUS:20156,0,
CHOLETBUS:20155,CHOLETBUS:20157,0,
CHOLETBUS:20155,CHOLETBUS:20514,0,
CHOLETBUS:20155,CHOLETBUS:20515,0,
CHOLETBUS:20157,CHOLETBUS:20156,2,84
CHOLETBUS:20158,CHOLETBUS:20156,0,
CHOLETBUS:20158,CHOLETBUS:20157,0,
CHOLETBUS:20158,CHOLETBUS:20160,0,
CHOLETBUS:20158,CHOLETBUS:20161,0,
CHOLETBUS:20159,CHOLETBUS:20156,0,
CHOLETBUS:20159,CHOLETBUS:20157,0,
CHOLETBUS:20159,CHOLETBUS:20158,2,88
CHOLETBUS:20159,CHOLETBUS:20160,0,
CHOLETBUS:20159,CHOLETBUS:20161,0,
CHOLETBUS:20159,CHOLETBUS:20514,0,
CHOLETBUS:20159,CHOLETBUS:20515,0,
CHOLETBUS:20161,CHOLETBUS:20160,2,69
CHOLETBUS:20162,CHOLETBUS:20168,0,
CHOLETBUS:20162,CHOLETBUS:20169,0,
CHOLETBUS:20163,CHOLETBUS:20162,2,89
CHOLETBUS:20163,CHOLETBUS:20168,0,
CHOLETBUS:20163,CHOLETBUS:20169,0,
CHOLETBUS:20165,CHOLETBUS:20164,2,91
CHOLETBUS:20169,CHOLETBUS:20168,2,125
CHOLETBUS:20170,CHOLETBUS:20172,0,
CHOLETBUS:20170,CHOLETBUS:20173,0,
CHOLETBUS:20171,CHOLETBUS:20170,2,74
CHOLETBUS:20171,CHOLETBUS:20172,0,
