stop_id,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,coordinate_status
ALEOP:44MOUZmairR,Mairie,47.447864,-1.346656,0,1,within_pdl_bbox
ALEOP:44MUZIclisA,Route de Clisson,47.139691,-1.28216,0,1,within_pdl_bbox
ALEOP:44MUZIclisR,Route de Clisson,47.139699,-1.28215,0,1,within_pdl_bbox
ALEOP:44NANTairbA,Bel Air,47.225751,-1.559639,0,1,within_pdl_bbox
ALEOP:44NANTairbR,Bel Air,47.225439,-1.559254,0,1,within_pdl_bbox
ALEOP:44NANTamerA,Américains,47.236033,-1.568212,0,1,within_pdl_bbox
ALEOP:44NANTamerR,Américains,47.235811,-1.567907,0,1,within_pdl_bbox
ALEOP:44NANTbaptA,St Jean Baptiste de la Salle,47.233424,-1.559876,0,1,within_pdl_bbox
ALEOP:44NANTbaptU,St Jean Baptiste de la Salle,47.233403,-1.56006,0,1,within_pdl_bbox
ALEOP:44NANTbatiA,Haluchère-Batignolles,47.249712,-1.523473,0,1,within_pdl_bbox
ALEOP:44NANTbatiR,Haluchère-Batignolles,47.249699,-1.523448,0,1,within_pdl_bbox
ALEOP:44NANTbeauA,Beauséjour,47.238062,-1.58653,0,1,within_pdl_bbox
ALEOP:44NANTbeauR,Beauséjour,47.238273,-1.587478,0,1,within_pdl_bbox
ALEOP:44NANTberlA,Berlioz,47.239583,-1.571613,0,1,within_pdl_bbox
ALEOP:44NANTberlR,Berlioz,47.239662,-1.57147,0,1,within_pdl_bbox
ALEOP:44NANTboulA,Boulevard de Doulon,47.224449,-1.520236,0,1,within_pdl_bbox
ALEOP:44NANTboulR,Boulevard de Doulon,47.22444,-1.520254,0,1,within_pdl_bbox
ALEOP:44NANTburdR1,Bourdonnières,47.188382,-1.519885,0,1,within_pdl_bbox
ALEOP:44NANTburdU1,Bourdonnières,47.186444,-1.522174,0,1,within_pdl_bbox
ALEOP:44NANTburdU2,Bourdonnières,47.186363,-1.522074,0,1,within_pdl_bbox
ALEOP:44NANTcamuA,Camus,47.219164,-1.572715,0,1,within_pdl_bbox
ALEOP:44NANTcamuR,Camus,47.219272,-1.572844,0,1,within_pdl_bbox
ALEOP:44NANTcarcA,Grand Carcouët,47.231276,-1.592161,0,1,within_pdl_bbox
ALEOP:44NANTcarcR,Grand Carcouët,47.231276,-1.592148,0,1,within_pdl_bbox
ALEOP:44NANTcathA2,Foch Cathédrale,47.21932,-1.550535,0,1,within_pdl_bbox
ALEOP:44NANTcathR,Foch Cathédrale,47.218749,-1.550483,0,1,within_pdl_bbox
ALEOP:44NANTchatA,Châtaigniers,47.221549,-1.602021,0,1,within_pdl_bbox
ALEOP:44NANTchatR,Châtaigniers,47.221694,-1.601838,0,1,within_pdl_bbox
ALEOP:44NANTcirqA,Place du Cirque,47.216825,-1.55689,0,1,within_pdl_bbox
ALEOP:44NANTcirqR,Place du Cirque,47.216814,-1.556741,0,1,within_pdl_bbox
ALEOP:44NANTclemA,St Clément,47.222148,-1.546918,0,1,within_pdl_bbox
ALEOP:44NANTclemR,St Clément,47.222108,-1.546841,0,1,within_pdl_bbox
ALEOP:44NANTcoliA,Colinière,47.235574,-1.508673,0,1,within_pdl_bbox
ALEOP:44NANTcoliR2,Colinière,47.23581,-1.508488,0,1,within_pdl_bbox
ALEOP:44NANTcroiA,Croissant,47.240904,-1.530122,0,1,within_pdl_bbox
ALEOP:44NANTcroiR,Croissant,47.240496,-1.530454,0,1,within_pdl_bbox
ALEOP:44NANTdeloA,Delorme,47.215141,-1.564037,0,1,within_pdl_bbox
ALEOP:44NANTdeloR,Delorme,47.215654,-1.564549,0,1,within_pdl_bbox
ALEOP:44NANTdesaA,Desaix,47.226611,-1.543047,0,1,within_pdl_bbox
ALEOP:44NANTdesaR,Desaix,47.227434,-1.54225,0,1,within_pdl_bbox
ALEOP:44NANTdieuA,Hôtel Dieu,47.212364,-1.552961,0,1,within_pdl_bbox
ALEOP:44NANTdieuR,Hôtel Dieu,47.2128,-1.552197,0,1,within_pdl_bbox
ALEOP:44NANTdieuR2,Hôtel Dieu,47.2128,-1.552183,0,1,within_pdl_bbox
ALEOP:44NANTdonaA,St Donatien,47.229016,-1.540759,0,1,within_pdl_bbox
ALEOP:44NANTdonaR,St Donatien,47.229248,-1.540422,0,1,within_pdl_bbox
ALEOP:44NANTdoulA,Mairie de Doulon,47.226604,-1.519762,0,1,within_pdl_bbox
ALEOP:44NANTdoulR,Mairie de Doulon,47.226987,-1.518808,0,1,within_pdl_bbox
ALEOP:44NANTdufyA,Dufy,47.222368,-1.600421,0,1,within_pdl_bbox
ALEOP:44NANTdufyR,Dufy,47.222665,-1.599675,0,1,within_pdl_bbox
ALEOP:44NANTgareU3,Gare SNCF Sud,47.215958,-1.54014,0,1,within_pdl_bbox
ALEOP:44NANTgareU4,Gare SNCF Sud,47.215613,-1.54051,0,1,within_pdl_bbox
ALEOP:44NANTgareU5,Gare Sncf,47.215949,-1.54024,0,1,within_pdl_bbox
ALEOP:44NANTgoffA,Le Goffic,47.229965,-1.563171,0,1,within_pdl_bbox
ALEOP:44NANTgoffR,Le Goffic,47.230784,-1.563736,0,1,within_pdl_bbox
ALEOP:44NANTgranA,Grange au Loup,47.263644,-1.515656,0,1,within_pdl_bbox
ALEOP:44NANTgranR,Grange au Loup,47.263683,-1.515547,0,1,within_pdl_bbox
ALEOP:44NANThalvA,Halvèque,47.258975,-1.519443,0,1,within_pdl_bbox
ALEOP:44NANThalvR,Halvèque,47.259439,-1.518727,0,1,within_pdl_bbox
ALEOP:44NANTicamA,ICAM route Carquefou,47.276051,-1.509687,0,1,within_pdl_bbox
ALEOP:44NANTicamR,ICAM route Carquefou,47.275756,-1.509563,0,1,within_pdl_bbox
ALEOP:44NANTmalrA,Malraux,47.254335,-1.517641,0,1,within_pdl_bbox
ALEOP:44NANTmalrR,Malraux,47.254404,-1.51748,0,1,within_pdl_bbox
ALEOP:44NANTmichA,Michelet,47.234494,-1.557417,0,1,within_pdl_bbox
ALEOP:44NANTmichU,Michelet,47.234516,-1.557149,0,1,within_pdl_bbox
ALEOP:44NANTmondA,Mondésir,47.217721,-1.569126,0,1,within_pdl_bbox
ALEOP:44NANTmondR,Mondésir,47.21775,-1.568659,0,1,within_pdl_bbox
ALEOP:44NANTnicoA,St Nicolas,47.215681,-1.559322,0,1,within_pdl_bbox
ALEOP:44NANTnicoR,St Nicolas,47.215628,-1.56036,0,1,within_pdl_bbox
ALEOP:44NANTpariA,Rond-point de Paris,47.23343,-1.53639,0,1,within_pdl_bbox
ALEOP:44NANTpariR,Rond-point de Paris,47.234288,-1.535421,0,1,within_pdl_bbox
ALEOP:44NANTperrA,Perrines,47.227629,-1.515443,0,1,within_pdl_bbox
ALEOP:44NANTperrR,Perrines,47.227538,-1.515603,0,1,within_pdl_bbox
ALEOP:44NANTpirmA,Pirmil,47.196087,-1.542473,0,1,within_pdl_bbox
ALEOP:44NANTpirmR1,Pirmil,47.195994,-1.542888,0,1,within_pdl_bbox
ALEOP:44NANTpirmR2,Pirmil,47.19679,-1.542142,0,1,within_pdl_bbox
ALEOP:44NANTpoinA,Poincaré,47.222219,-1.584675,0,1,within_pdl_bbox
ALEOP:44NANTpoinR,Poincaré,47.222355,-1.584911,0,1,within_pdl_bbox
ALEOP:44NANTportA,Petit Port,47.242976,-1.556587,0,1,within_pdl_bbox
ALEOP:44NANTpraiA,San Francisco (arrêt facultatif),47.217952,-1.515707,0,1,within_pdl_bbox
ALEOP:44NANTpraiR,San Francisco (arrêt facultatif),47.217759,-1.516458,0,1,within_pdl_bbox
ALEOP:44NANTrennA,Rond-point de Rennes,47.232468,-1.565275,0,1,within_pdl_bbox
ALEOP:44NANTrennR,Rond-point de Rennes,47.232599,-1.565246,0,1,within_pdl_bbox
ALEOP:44NANTschmA,Recteur Schmitt,47.252728,-1.553309,0,1,within_pdl_bbox
ALEOP:44NANTschmR,Recteur Schmitt,47.252819,-1.552944,0,1,within_pdl_bbox
ALEOP:44NANTtaleA,Talensac,47.221555,-1.556072,0,1,within_pdl_bbox
ALEOP:44NANTtaleR,Talensac,47.22134,-1.555714,0,1,within_pdl_bbox
ALEOP:44NANTtisoA,Plessis Tison,47.236665,-1.533602,0,1,within_pdl_bbox
ALEOP:44NANTtisoR,Plessis Tison,47.236642,-1.533486,0,1,within_pdl_bbox
ALEOP:44NAZAabatA,Abattoirs,47.302501,-2.186208,0,0,within_pdl_bbox
ALEOP:44NAZAabatR,Abattoirs,47.302396,-2.186069,0,0,within_pdl_bbox
ALEOP:44NAZAgareA,Gare SNCF,47.285405,-2.211991,0,1,within_pdl_bbox
ALEOP:44NAZAgareR,Gare SNCF,47.285479,-2.211048,0,1,within_pdl_bbox
ALEOP:44NAZAhallA,Ville Halluard,47.284492,-2.202668,0,1,within_pdl_bbox
ALEOP:44NAZAhallR,Ville Halluard,47.284383,-2.202751,0,1,within_pdl_bbox
ALEOP:44NAZAlibeA,Liberté,47.296775,-2.195583,0,0,within_pdl_bbox
ALEOP:44NAZAlibeR,Liberté,47.296717,-2.195481,0,0,within_pdl_bbox
ALEOP:44NORTfaubA,Faubourg Saint Georges,47.440586,-1.487257,0,0,within_pdl_bbox
ALEOP:44NORTfaubR,Faubourg Saint Georges,47.440482,-1.487416,0,0,within_pdl_bbox
ALEOP:44NORTfoirA,Champ de Foire,47.437815,-1.501558,0,0,within_pdl_bbox
ALEOP:44NORTfoirR,Champ de Foire,47.437736,-1.501375,0,0,within_pdl_bbox
ALEOP:44NORTgareA2,Gare SNCF,47.441535,-1.502865,0,1,within_pdl_bbox
ALEOP:44NORTgareR2,Gare SNCF,47.441497,-1.502862,0,1,within_pdl_bbox
ALEOP:44NORTguenA,Guénardière Rond-point,47.436733,-1.483346,0,0,within_pdl_bbox
ALEOP:44NORTguenR,Guénardière Rond-point,47.436117,-1.483015,0,0,within_pdl_bbox
ALEOP:44NORTisleA,L'Isle,47.424934,-1.482394,0,0,within_pdl_bbox
ALEOP:44NORTisleR,L'Isle,47.42517,-1.482057,0,0,within_pdl_bbox
ALEOP:44NORTpancA,ZAC de la Pancarte,47.440847,-1.480925,0,0,within_pdl_bbox
ALEOP:44NORTpancR,ZAC de la Pancarte,47.440726,-1.480822,0,0,within_pdl_bbox
ALEOP:44NOTRblaiA,Rue de Blain,47.382035,-1.71028,0,1,within_pdl_bbox
ALEOP:44NOTRblaiR,Rue de Blain,47.382172,-1.710267,0,1,within_pdl_bbox
ALEOP:44NOTRbredA,Bredeloup,47.399066,-1.724525,0,0,within_pdl_bbox
ALEOP:44NOTRbredR,Bredeloup,47.399247,-1.724541,0,0,within_pdl_bbox
ALEOP:44NOTRepinA,L'Épine,47.369518,-1.703995,0,0,within_pdl_bbox
ALEOP:44NOTRepinR,L'Épine,47.369326,-1.703798,0,0,within_pdl_bbox
ALEOP:44NOTRfouaA,L' Arche du Fouan,47.406421,-1.731241,0,0,within_pdl_bbox
ALEOP:44NOTRfouaR,L' Arche du Fouan,47.406613,-1.731306,0,0,within_pdl_bbox
ALEOP:44NOZAfoirA,Champ de Foire,47.566877,-1.62554,0,0,within_pdl_bbox
ALEOP:44NOZAfoirR,Champ de Foire,47.567172,-1.625442,0,0,within_pdl_bbox
ALEOP:44NOZAgendA,Gendarmerie,47.56179,-1.627607,0,0,within_pdl_bbox
ALEOP:44NOZAgendR,Gendarmerie,47.561764,-1.627479,0,0,within_pdl_bbox
ALEOP:44ORVAangeA,Les Anges,47.27523,-1.637161,0,1,within_pdl_bbox
ALEOP:44ORVAangeR,Les Anges,47.275309,-1.637135,0,1,within_pdl_bbox
ALEOP:44ORVAappeA,Lycée Appert,47.251089,-1.610745,0,1,within_pdl_bbox
ALEOP:44ORVAappeR,Lycée Appert,47.251729,-1.611334,0,1,within_pdl_bbox
ALEOP:44ORVAcardA,Le Cardo,47.261751,-1.584259,0,1,within_pdl_bbox
ALEOP:44ORVAcardR1,Le Cardo,47.261991,-1.584114,0,1,within_pdl_bbox
ALEOP:44ORVAcardR2,Le Cardo,47.262301,-1.584143,0,1,within_pdl_bbox
ALEOP:44ORVAchatA,Chatillon,47.289214,-1.656611,0,0,within_pdl_bbox
ALEOP:44ORVAchatR,Chatillon,47.289984,-1.656998,0,1,within_pdl_bbox
ALEOP:44ORVAcholA,Cholière,47.251063,-1.606647,0,1,within_pdl_bbox
ALEOP:44ORVAcholR,Cholière,47.25089,-1.606736,0,1,within_pdl_bbox
ALEOP:44ORVAforuA,Forum d'Orvault,47.254029,-1.615097,0,1,within_pdl_bbox
ALEOP:44ORVAforuR,Forum d'Orvault,47.254436,-1.615243,0,1,within_pdl_bbox
ALEOP:44ORVAmairA,Mairie,47.271171,-1.623715,0,1,within_pdl_bbox
ALEOP:44ORVAmairR,Mairie,47.270685,-1.623221,0,1,within_pdl_bbox
ALEOP:44ORVAmorlA,Morlière,47.247054,-1.60343,0,1,within_pdl_bbox
ALEOP:44ORVAmorlR,Morlière,47.246892,-1.60315,0,1,within_pdl_bbox
ALEOP:44ORVApaveA,Bout des Pavés,47.252745,-1.576387,0,1,within_pdl_bbox
ALEOP:44ORVApicaA,Picabia,47.254477,-1.576831,0,1,within_pdl_bbox
ALEOP:44ORVApicaR,Picabia,47.254612,-1.57671,0,1,within_pdl_bbox
ALEOP:44PAIMamouA,Les Amourettes,47.284628,-2.032448,0,0,within_pdl_bbox
ALEOP:44PAIMamouR,Les Amourettes,47.284675,-2.032915,0,0,within_pdl_bbox
ALEOP:44PAIMbrasA,Georges Brassens,47.286886,-2.029357,0,0,within_pdl_bbox
ALEOP:44PAIMbrasR,Georges Brassens,47.28683,-2.029357,0,0,within_pdl_bbox
ALEOP:44PAIMflorA1,Kuhlmann Floralies,47.283013,-2.019077,0,1,within_pdl_bbox
ALEOP:44PAIMflorA2,Kuhlmann Floralies,47.283076,-2.017764,0,1,within_pdl_bbox
ALEOP:44PAIMflorR1,Kuhlmann Floralies,47.283014,-2.016072,0,1,within_pdl_bbox
ALEOP:44PAIMkerbA,Square Kerbez,47.28913,-2.038459,0,0,within_pdl_bbox
ALEOP:44PAIMkerbR,Square Kerbez,47.288853,-2.039747,0,1,within_pdl_bbox
ALEOP:44PAIMlouiA1,Louise Michel,47.286656,-2.024966,0,1,within_pdl_bbox
ALEOP:44PAIMlouiA2,Louise Michel,47.286713,-2.025593,0,1,within_pdl_bbox
ALEOP:44PAIMlouiR,Louise Michel,47.28632,-2.024148,0,1,within_pdl_bbox
ALEOP:44PAIMmairA,Mairie,47.289285,-2.03519,0,0,within_pdl_bbox
ALEOP:44PAIMmairR,Mairie,47.28915,-2.035113,0,0,within_pdl_bbox
ALEOP:44PAIMmarcA,Place du Marché,47.288466,-2.031626,0,0,within_pdl_bbox
ALEOP:44PAIMmarcR,Place du Marché,47.28843,-2.031782,0,0,within_pdl_bbox
ALEOP:44PANNeglnA,Église nouvel arrêt,47.48535,-1.243442,0,1,within_pdl_bbox
ALEOP:44PANNeglnR,Église nouvel arrêt,47.485078,-1.243347,0,1,within_pdl_bbox
ALEOP:44PANNmeslA,La Meslière,47.48835,-1.173913,0,0,within_pdl_bbox
ALEOP:44PANNmeslR,La Meslière,47.488455,-1.173755,0,0,within_pdl_bbox
ALEOP:44PAZAmairA,Mairie,47.102847,-1.811226,0,0,within_pdl_bbox
ALEOP:44PAZAmairR,Mairie,47.102881,-1.811251,0,0,within_pdl_bbox
ALEOP:44PELLeiffA,Tour Eiffel,47.199562,-1.754208,0,1,within_pdl_bbox
ALEOP:44PELLeiffR,Tour Eiffel,47.199753,-1.75484,0,1,within_pdl_bbox
ALEOP:44PEREenneA,Ennerie,47.192322,-2.022743,0,0,within_pdl_bbox
ALEOP:44PEREenneR,Ennerie,47.192656,-2.0233,0,0,within_pdl_bbox
ALEOP:44PEREmairA,Mairie,47.207423,-2.043806,0,1,within_pdl_bbox
ALEOP:44PEREmairR,Mairie,47.207454,-2.043596,0,1,within_pdl_bbox
ALEOP:44PETIfureA,La Furetière,47.408773,-1.463604,0,1,within_pdl_bbox
ALEOP:44PETIfureR,La Furetière,47.407949,-1.461836,0,0,within_pdl_bbox
ALEOP:44PETImaupA,Guy de Maupassant,47.399881,-1.455538,0,1,within_pdl_bbox
ALEOP:44PETImaupR,Guy de Maupassant,47.400539,-1.455494,0,1,within_pdl_bbox
ALEOP:44PETIpharA,Pharmacie,47.391796,-1.45541,0,0,within_pdl_bbox
ALEOP:44PETIpharR,Pharmacie,47.391623,-1.455269,0,0,within_pdl_bbox
ALEOP:44PHILaujaA,Aujardière,47.019184,-1.600047,0,0,within_pdl_bbox
ALEOP:44PHILaujaR,Aujardière,47.018822,-1.599371,0,0,within_pdl_bbox
ALEOP:44PHILboulA,Parc de la Boulogne,47.041467,-1.640637,0,1,within_pdl_bbox
ALEOP:44PHILboulR,Parc de la Boulogne,47.041488,-1.640706,0,1,within_pdl_bbox
ALEOP:44PHILbrisA,Brissonnière,47.056329,-1.633606,0,0,within_pdl_bbox
ALEOP:44PHILbrisR,Brissonnière,47.056016,-1.633927,0,0,within_pdl_bbox
ALEOP:44PHILchauA,Moulin de la Chaussée,47.046624,-1.638277,0,1,within_pdl_bbox
ALEOP:44PHILchauR,Moulin de la Chaussée,47.046613,-1.638411,0,1,within_pdl_bbox
ALEOP:44PHILcompA,La Compointerie,47.034818,-1.668717,0,0,within_pdl_bbox
ALEOP:44PHILcompR,La Compointerie,47.034889,-1.668865,0,0,within_pdl_bbox
ALEOP:44PHILegliA,Église,47.036352,-1.640846,0,1,within_pdl_bbox
ALEOP:44PHILegliR,Église,47.036339,-1.640821,0,1,within_pdl_bbox
ALEOP:44PHILfamiR,Maison Familiale Rurale,47.040879,-1.645921,0,0,within_pdl_bbox
ALEOP:44PHILgravA,La Gravouillerie,47.02247,-1.686881,0,0,within_pdl_bbox
ALEOP:44PHILgravR,La Gravouillerie,47.022507,-1.68694,0,0,within_pdl_bbox
ALEOP:44PHILgrueA,La Grue,47.031099,-1.629355,0,1,within_pdl_bbox
ALEOP:44PHILgrueR,La Grue,47.030966,-1.629417,0,1,within_pdl_bbox
ALEOP:44PHILguinA,Guinèvre,47.050414,-1.635316,0,1,within_pdl_bbox
ALEOP:44PHILguinR,Guinèvre,47.05082,-1.635276,0,1,within_pdl_bbox
ALEOP:44PHILmoulA,Le Moulin de la Croix,47.034418,-1.654926,0,0,within_pdl_bbox
ALEOP:44PHILmoulR,Le Moulin de la Croix,47.03478,-1.654663,0,0,within_pdl_bbox
ALEOP:44PHILpainA,Le Pied Pain,47.028533,-1.671559,0,0,within_pdl_bbox
ALEOP:44PHILpainR,Le Pied Pain,47.028372,-1.67216,0,0,within_pdl_bbox
ALEOP:44PHILplatA,Félix Platel,47.037394,-1.646777,0,1,within_pdl_bbox
ALEOP:44PHILplatR,Félix Platel,47.037478,-1.646732,0,0,within_pdl_bbox
ALEOP:44PHILplesA,Le Plessis,47.035215,-1.683555,0,0,within_pdl_bbox
ALEOP:44PHILplesR,Le Plessis,47.035271,-1.683642,0,0,within_pdl_bbox
ALEOP:44PHILtroiA,Les Troissarts,47.036197,-1.694278,0,0,within_pdl_bbox
ALEOP:44PHILtroiR,Les Troissarts,47.036256,-1.694286,0,0,within_pdl_bbox
ALEOP:44PHILvannA,Vannerie,47.06057,-1.631633,0,0,within_pdl_bbox
ALEOP:44PHILvannR,Vannerie,47.060466,-1.631774,0,0,within_pdl_bbox
ALEOP:44PIERmairA,Mairie,47.687011,-1.734968,0,0,within_pdl_bbox
ALEOP:44PIERmairR,Mairie,47.687131,-1.735021,0,0,within_pdl_bbox
ALEOP:44PLAIcentR,Centre,47.138313,-2.190831,0,1,within_pdl_bbox
ALEOP:44PLAIcentU,Centre,47.138371,-2.190995,0,1,within_pdl_bbox
ALEOP:44PLAIcormA,Le Cormier,47.155185,-2.174195,0,0,within_pdl_bbox
ALEOP:44PLAIcormR,Le Cormier,47.155165,-2.174693,0,0,within_pdl_bbox
ALEOP:44PLANmounA,La Moune,47.012251,-1.443802,0,0,within_pdl_bbox
ALEOP:44PLANmounR,La Moune,47.012348,-1.443754,0,0,within_pdl_bbox
ALEOP:44PLANnantA,Route de Nantes,47.01742,-1.436351,0,1,within_pdl_bbox
ALEOP:44PLANnantR,Route de Nantes,47.017277,-1.436264,0,1,within_pdl_bbox
ALEOP:44PLANnonnA,Nonnaire,47.035846,-1.468794,0,0,within_pdl_bbox
ALEOP:44PLANnonnR,Nonnaire,47.03658,-1.469455,0,0,within_pdl_bbox
ALEOP:44PLANnoyeA,Le Noyer,47.023049,-1.449609,0,0,within_pdl_bbox
ALEOP:44PLANnoyeR,Le Noyer,47.022873,-1.449399,0,0,within_pdl_bbox
ALEOP:44PLANroutA,Cinq Routes,47.006201,-1.45471,0,0,within_pdl_bbox
ALEOP:44PLANroutR,Cinq Routes,47.006275,-1.45496,0,0,within_pdl_bbox
ALEOP:44PLESblanA,Maison Blanche,47.559545,-1.821615,0,0,within_pdl_bbox
ALEOP:44PLESblanR,Maison Blanche,47.559621,-1.821574,0,0,within_pdl_bbox
ALEOP:44PLEScoudA,Le Coudray,47.557885,-1.839688,0,1,within_pdl_bbox
ALEOP:44PLEScoudR,Le Coudray,47.557955,-1.839408,0,1,within_pdl_bbox
ALEOP:44PLESlaitA,La Laiterie,47.549441,-1.862361,0,0,within_pdl_bbox
ALEOP:44PLESlaitR,La Laiterie,47.549589,-1.862227,0,0,within_pdl_bbox
ALEOP:44PLESlionA,Place du Lion d'Or,47.540885,-1.887293,0,1,within_pdl_bbox
ALEOP:44PLESlionR,Place du Lion d'Or,47.54089,-1.887291,0,1,within_pdl_bbox
ALEOP:44PLESpetiA,La Petiaudais,47.554578,-1.852841,0,0,within_pdl_bbox
ALEOP:44PLESpetiR,La Petiaudais,47.554748,-1.852685,0,0,within_pdl_bbox
ALEOP:44PLESplesA,Le Plessis,47.554428,-1.872212,0,0,within_pdl_bbox
ALEOP:44PLESplesR,Le Plessis,47.551369,-1.873094,0,0,within_pdl_bbox
ALEOP:44PLEStrelA,Trelan,47.558408,-1.808008,0,0,within_pdl_bbox
ALEOP:44PLEStrelR,Trelan,47.558557,-1.80759,0,0,within_pdl_bbox
ALEOP:44PNTCcallA,Bas Callac,47.42424,-2.142911,0,0,within_pdl_bbox
ALEOP:44PNTCcallR,Bas Callac,47.424173,-2.141054,0,0,within_pdl_bbox
ALEOP:44PNTCcalvA,Calvaire,47.442705,-2.134949,0,0,within_pdl_bbox
ALEOP:44PNTCcalvR,Calvaire,47.442446,-2.134999,0,0,within_pdl_bbox
ALEOP:44PNTCcharA,Charles de Gaulle,47.440222,-2.093622,0,1,within_pdl_bbox
ALEOP:44PNTCcharR,Charles de Gaulle,47.440315,-2.093788,0,1,within_pdl_bbox
ALEOP:44PNTCchtaA,Chataigneraie,47.436127,-2.083231,0,0,within_pdl_bbox
ALEOP:44PNTCchtaR,Chataigneraie,47.436296,-2.083582,0,0,within_pdl_bbox
ALEOP:44PNTCcllaA,Callac,47.42441,-2.139123,0,0,within_pdl_bbox
ALEOP:44PNTCcllaR,Callac,47.424398,-2.139173,0,0,within_pdl_bbox
ALEOP:44PNTCcoetA,Coët Rotz,47.444163,-2.092412,0,0,within_pdl_bbox
ALEOP:44PNTCcoetR,Coët Rotz,47.444125,-2.092261,0,0,within_pdl_bbox
ALEOP:44PNTCcornA,Corning,47.427224,-2.069677,0,0,within_pdl_bbox
ALEOP:44PNTCcornR,Corning,47.427293,-2.069763,0,0,within_pdl_bbox
ALEOP:44PNTCegliA,Église,47.437937,-2.088431,0,0,within_pdl_bbox
ALEOP:44PNTCegliR,Église,47.43799,-2.088321,0,0,within_pdl_bbox
ALEOP:44PNTCesatA,ESAT,47.428538,-2.074317,0,1,within_pdl_bbox
ALEOP:44PNTCesatR,ESAT,47.428567,-2.074392,0,0,within_pdl_bbox
ALEOP:44PNTCfoyeA,Foyer,47.434173,-2.092911,0,0,within_pdl_bbox
ALEOP:44PNTCfoyeR,Foyer,47.434205,-2.092913,0,0,within_pdl_bbox
ALEOP:44PNTCguilA,Saint Guillaume,47.421795,-2.1221,0,1,within_pdl_bbox
ALEOP:44PNTCguilR,Saint Guillaume,47.421719,-2.122059,0,1,within_pdl_bbox
ALEOP:44PNTChervA,La Herviais,47.427793,-2.110718,0,0,within_pdl_bbox
ALEOP:44PNTChervR,La Herviais,47.42759,-2.110723,0,0,within_pdl_bbox
ALEOP:44PNTCmissA,Croix de Mission,47.431057,-2.084773,0,0,within_pdl_bbox
ALEOP:44PNTCmissR,Croix de Mission,47.431213,-2.084547,0,0,within_pdl_bbox
ALEOP:44PNTCnoe1A,La Noé,47.451818,-2.085146,0,0,within_pdl_bbox
ALEOP:44PNTCnoe1R,La Noé,47.452221,-2.084588,0,0,within_pdl_bbox
ALEOP:44PNTCsncfU,Gare SNCF,47.43433,-2.088725,0,1,within_pdl_bbox
ALEOP:44PNTCversA,Versailles,47.440536,-2.104199,0,0,within_pdl_bbox
ALEOP:44PNTCversR,Versailles,47.440623,-2.104166,0,0,within_pdl_bbox
ALEOP:44PONTairbA,Bel Air,47.136486,-1.58135,0,0,within_pdl_bbox
ALEOP:44PONTairbR,Bel Air,47.136427,-1.581507,0,0,within_pdl_bbox
ALEOP:44PONTarenA,L'Arentée,47.148502,-1.556069,0,0,within_pdl_bbox
ALEOP:44PONTarenR,L'Arentée,47.148414,-1.556044,0,0,within_pdl_bbox
ALEOP:44PONTbassA,Basses Ménanties,47.128855,-1.566577,0,0,within_pdl_bbox
ALEOP:44PONTbassR,Basses Ménanties,47.12884,-1.566659,0,0,within_pdl_bbox
ALEOP:44PONTbaucA,La Bauche Tue Loup,47.139648,-1.550971,0,0,within_pdl_bbox
ALEOP:44PONTbaucR,La Bauche Tue Loup,47.139677,-1.551052,0,0,within_pdl_bbox
ALEOP:44PONTbeneA,La benêtière,47.113316,-1.534388,0,0,within_pdl_bbox
ALEOP:44PONTbeneR2,La benêtière,47.113305,-1.534391,0,0,within_pdl_bbox
ALEOP:44PONTblotA,La Croix Blot,47.11978,-1.580876,0,0,within_pdl_bbox
ALEOP:44PONTblotR,La Croix Blot,47.119813,-1.580998,0,0,within_pdl_bbox
ALEOP:44PONTbrulR,Les brûlis,47.116013,-1.543672,0,0,within_pdl_bbox
ALEOP:44PONTchamA,Championnière,47.110757,-1.584081,0,0,within_pdl_bbox
ALEOP:44PONTchamR,Championnière,47.110408,-1.584777,0,0,within_pdl_bbox
ALEOP:44PONTchmpA,Champsiome,47.147982,-1.558765,0,0,within_pdl_bbox
ALEOP:44PONTchmpR,Champsiome,47.147895,-1.558718,0,0,within_pdl_bbox
ALEOP:44PONTcollA,La colletterie,47.122731,-1.547481,0,0,within_pdl_bbox
ALEOP:44PONTcollR,La colletterie,47.122886,-1.547659,0,0,within_pdl_bbox
ALEOP:44PONTechaA,Echangeur de Viais,47.110516,-1.540004,0,1,within_pdl_bbox
ALEOP:44PONTechaR,Echangeur de Viais,47.113265,-1.539167,0,1,within_pdl_bbox
ALEOP:44PONTegliA,Église,47.123145,-1.584148,0,1,within_pdl_bbox
ALEOP:44PONTegliR,Église,47.123008,-1.583985,0,0,within_pdl_bbox
ALEOP:44PONTemilA,Carrefour Emilière,47.119397,-1.563129,0,0,within_pdl_bbox
ALEOP:44PONTemilR,Carrefour Emilière,47.119404,-1.563178,0,0,within_pdl_bbox
ALEOP:44PONTenclA,L'enclose,47.118232,-1.537176,0,0,within_pdl_bbox
ALEOP:44PONTenclR,L'enclose,47.118104,-1.537177,0,0,within_pdl_bbox
ALEOP:44PONTessaA,L'Essart,47.136738,-1.555256,0,0,within_pdl_bbox
ALEOP:44PONTessaR,L'Essart,47.137581,-1.554467,0,1,within_pdl_bbox
